X,Y,Secondary
82.50000,72.50000,-0.43841
83.50000,72.50000,-0.27411
84.50000,72.50000,-0.70505
85.50000,72.50000,-0.26092
86.50000,72.50000,0.02806
87.50000,72.50000,0.17774
88.50000,72.50000,-0.04765
89.50000,72.50000,-0.26415
90.50000,72.50000,-0.29472
91.50000,72.50000,0.11115
92.50000,72.50000,-0.17096
93.50000,72.50000,-0.18645
94.50000,72.50000,-0.07540
95.50000,72.50000,-0.02156
96.50000,72.50000,-0.28450
97.50000,72.50000,-0.34236
98.50000,72.50000,-0.70177
99.50000,72.50000,-0.84725
0.50000,73.50000,-1.90973
1.50000,73.50000,-1.70115
2.50000,73.50000,-1.67489
3.50000,73.50000,-1.70633
4.50000,73.50000,-1.69635
5.50000,73.50000,-1.47320
6.50000,73.50000,-1.24719
7.50000,73.50000,-1.10057
8.50000,73.50000,-1.20005
9.50000,73.50000,-1.16123
10.50000,73.50000,-0.89001
11.50000,73.50000,-0.66612
12.50000,73.50000,-0.34220
13.50000,73.50000,-0.05614
14.50000,73.50000,-0.25689
15.50000,73.50000,0.08168
16.50000,73.50000,0.35383
17.50000,73.50000,0.53468
18.50000,73.50000,0.42880
19.50000,73.50000,0.41244
20.50000,73.50000,0.53801
21.50000,73.50000,0.72038
22.50000,73.50000,0.60244
23.50000,73.50000,0.51344
24.50000,73.50000,0.52198
25.50000,73.50000,0.62650
26.50000,73.50000,0.75277
27.50000,73.50000,0.99686
28.50000,73.50000,1.14651
29.50000,73.50000,0.98786
30.50000,73.50000,0.99462
31.50000,73.50000,1.01083
32.50000,73.50000,1.18835
33.50000,73.50000,1.00521
34.50000,73.50000,1.33895
35.50000,73.50000,1.68837
36.50000,73.50000,1.67430
37.50000,73.50000,1.60331
38.50000,73.50000,1.57105
39.50000,73.50000,1.13077
40.50000,73.50000,1.25433
41.50000,73.50000,1.14915
42.50000,73.50000,0.86873
43.50000,73.50000,0.64938
44.50000,73.50000,0.52143
45.50000,73.50000,0.66660
46.50000,73.50000,0.58867
47.50000,73.50000,0.63728
48.50000,73.50000,0.85509
49.50000,73.50000,1.14648
50.50000,73.50000,0.83862
51.50000,73.50000,0.71293
52.50000,73.50000,0.31055
53.50000,73.50000,0.52627
54.50000,73.50000,0.42750
55.50000,73.50000,0.38433
56.50000,73.50000,0.17791
57.50000,73.50000,0.31053
58.50000,73.50000,0.42264
59.50000,73.50000,0.38431
60.50000,73.50000,0.42856
61.50000,73.50000,0.35200
62.50000,73.50000,0.62983
63.50000,73.50000,0.17615
64.50000,73.50000,0.21703
65.50000,73.50000,0.30548
66.50000,73.50000,0.05275
67.50000,73.50000,-0.06168
68.50000,73.50000,0.09838
69.50000,73.50000,0.12564
70.50000,73.50000,0.10796
71.50000,73.50000,0.48335
72.50000,73.50000,0.26319
73.50000,73.50000,-0.05633
74.50000,73.50000,0.07199
75.50000,73.50000,0.27116
76.50000,73.50000,0.27436
77.50000,73.50000,0.00332
78.50000,73.50000,0.08501
79.50000,73.50000,-0.25610
80.50000,73.50000,-0.23453
81.50000,73.50000,-0.82606
82.50000,73.50000,-0.54239
83.50000,73.50000,-0.14095
84.50000,73.50000,-0.15271
85.50000,73.50000,-0.05650
86.50000,73.50000,0.07301
87.50000,73.50000,0.17001
88.50000,73.50000,0.22429
89.50000,73.50000,-0.02413
90.50000,73.50000,0.02011
91.50000,73.50000,0.17178
92.50000,73.50000,-0.07716
93.50000,73.50000,-0.18589
94.50000,73.50000,0.08990
95.50000,73.50000,-0.08096
96.50000,73.50000,0.08693
97.50000,73.50000,-0.11998
98.50000,73.50000,-0.06563
99.50000,73.50000,-0.29227
0.50000,74.50000,-1.62116
1.50000,74.50000,-1.43019
2.50000,74.50000,-1.78568
3.50000,74.50000,-1.70321
4.50000,74.50000,-1.27965
5.50000,74.50000,-1.18353
6.50000,74.50000,-1.31741
7.50000,74.50000,-1.12047
8.50000,74.50000,-1.23503
9.50000,74.50000,-0.98168
10.50000,74.50000,-1.03463
11.50000,74.50000,-0.68020
12.50000,74.50000,-0.38398
13.50000,74.50000,-0.32835
14.50000,74.50000,-0.30297
15.50000,74.50000,-0.30010
16.50000,74.50000,-0.15858
17.50000,74.50000,-0.01397
18.50000,74.50000,0.16078
19.50000,74.50000,0.25120
20.50000,74.50000,-0.04705
21.50000,74.50000,0.30349
22.50000,74.50000,0.27261
23.50000,74.50000,0.65349
24.50000,74.50000,0.60428
25.50000,74.50000,0.85632
26.50000,74.50000,0.65026
27.50000,74.50000,1.04937
28.50000,74.50000,1.60640
29.50000,74.50000,1.60364
30.50000,74.50000,1.39672
31.50000,74.50000,1.06103
32.50000,74.50000,1.15937
33.50000,74.50000,1.20242
34.50000,74.50000,1.21143
35.50000,74.50000,1.30202
36.50000,74.50000,1.42402
37.50000,74.50000,1.70926
38.50000,74.50000,1.35687
39.50000,74.50000,1.20069
40.50000,74.50000,1.49620
41.50000,74.50000,1.48482
42.50000,74.50000,1.17182
43.50000,74.50000,0.88744
44.50000,74.50000,1.03562
45.50000,74.50000,0.65417
46.50000,74.50000,0.91402
47.50000,74.50000,0.86972
48.50000,74.50000,1.35219
49.50000,74.50000,1.34072
50.50000,74.50000,1.20057
51.50000,74.50000,1.01064
52.50000,74.50000,0.84872
53.50000,74.50000,0.64546
54.50000,74.50000,0.57111
55.50000,74.50000,0.32428
56.50000,74.50000,0.37386
57.50000,74.50000,0.14708
58.50000,74.50000,0.16501
59.50000,74.50000,0.52013
60.50000,74.50000,0.29011
61.50000,74.50000,0.32231
62.50000,74.50000,0.49244
63.50000,74.50000,0.26750
64.50000,74.50000,0.23561
65.50000,74.50000,0.25644
66.50000,74.50000,-0.03901
67.50000,74.50000,0.24865
68.50000,74.50000,0.33463
69.50000,74.50000,0.43057
70.50000,74.50000,0.51161
71.50000,74.50000,0.76555
72.50000,74.50000,0.41441
73.50000,74.50000,0.12854
74.50000,74.50000,0.07247
75.50000,74.50000,-0.01857
76.50000,74.50000,0.32241
77.50000,74.50000,-0.03306
78.50000,74.50000,-0.21233
79.50000,74.50000,-0.25851
80.50000,74.50000,-0.81079
81.50000,74.50000,-0.51904
82.50000,74.50000,-0.45777
83.50000,74.50000,-0.64523
84.50000,74.50000,-0.40174
85.50000,74.50000,-0.28934
86.50000,74.50000,-0.16529
87.50000,74.50000,-0.22961
88.50000,74.50000,-0.06405
89.50000,74.50000,0.12284
90.50000,74.50000,0.13389
91.50000,74.50000,0.36368
92.50000,74.50000,0.01233
93.50000,74.50000,-0.03804
94.50000,74.50000,0.06714
95.50000,74.50000,0.21983
96.50000,74.50000,0.00269
97.50000,74.50000,0.06883
98.50000,74.50000,-0.11442
99.50000,74.50000,-0.17922
0.50000,75.50000,-1.77810
1.50000,75.50000,-1.49521
2.50000,75.50000,-1.69847
3.50000,75.50000,-1.78644
4.50000,75.50000,-1.37152
5.50000,75.50000,-1.47554
6.50000,75.50000,-1.37470
7.50000,75.50000,-1.14923
8.50000,75.50000,-1.07124
9.50000,75.50000,-0.96055
10.50000,75.50000,-0.77080
11.50000,75.50000,-0.75703
12.50000,75.50000,-0.56068
13.50000,75.50000,-0.73714
14.50000,75.50000,-0.49642
15.50000,75.50000,-0.44064
16.50000,75.50000,-0.44889
17.50000,75.50000,-0.29933
18.50000,75.50000,-0.05837
19.50000,75.50000,-0.10776
20.50000,75.50000,-0.25685
21.50000,75.50000,-0.08845
22.50000,75.50000,0.16319
23.50000,75.50000,0.52572
24.50000,75.50000,0.52802
25.50000,75.50000,0.69121
26.50000,75.50000,0.82135
27.50000,75.50000,1.11717
28.50000,75.50000,1.37406
29.50000,75.50000,1.76731
30.50000,75.50000,1.81791
31.50000,75.50000,1.68537
32.50000,75.50000,1.84963
33.50000,75.50000,1.71741
34.50000,75.50000,1.60460
35.50000,75.50000,1.47547
36.50000,75.50000,1.37445
37.50000,75.50000,1.39158
38.50000,75.50000,1.31623
39.50000,75.50000,1.44268
40.50000,75.50000,1.46691
41.50000,75.50000,1.52905
42.50000,75.50000,1.27774
43.50000,75.50000,1.09727
44.50000,75.50000,0.83019
45.50000,75.50000,1.01690
46.50000,75.50000,1.15584
47.50000,75.50000,1.38197
48.50000,75.50000,1.25244
49.50000,75.50000,1.22880
50.50000,75.50000,1.14356
51.50000,75.50000,1.02007
52.50000,75.50000,0.79550
53.50000,75.50000,0.83676
54.50000,75.50000,0.52931
55.50000,75.50000,0.36588
56.50000,75.50000,0.17420
57.50000,75.50000,0.34175
58.50000,75.50000,0.69631
59.50000,75.50000,0.21213
60.50000,75.50000,0.26690
61.50000,75.50000,0.16320
62.50000,75.50000,0.03701
63.50000,75.50000,-0.07111
64.50000,75.50000,0.15947
65.50000,75.50000,0.13993
66.50000,75.50000,-0.23097
67.50000,75.50000,0.24112
68.50000,75.50000,0.42013
69.50000,75.50000,0.32656
70.50000,75.50000,0.47196
71.50000,75.50000,0.66409
72.50000,75.50000,0.32041
73.50000,75.50000,0.41379
74.50000,75.50000,0.32702
75.50000,75.50000,0.37094
76.50000,75.50000,0.02548
77.50000,75.50000,-0.37193
78.50000,75.50000,-0.58573
79.50000,75.50000,-0.45764
80.50000,75.50000,-0.45289
81.50000,75.50000,-0.55240
82.50000,75.50000,-0.71291
83.50000,75.50000,-1.01141
84.50000,75.50000,-0.70180
85.50000,75.50000,-0.48955
86.50000,75.50000,-0.64009
87.50000,75.50000,-0.50718
88.50000,75.50000,-0.46335
89.50000,75.50000,-0.38783
90.50000,75.50000,0.12244
91.50000,75.50000,0.00682
92.50000,75.50000,0.31821
93.50000,75.50000,0.13301
94.50000,75.50000,0.09830
95.50000,75.50000,-0.01316
96.50000,75.50000,0.02973
97.50000,75.50000,0.12363
98.50000,75.50000,0.34919
99.50000,75.50000,0.27722
0.50000,76.50000,-1.30780
1.50000,76.50000,-1.60428
2.50000,76.50000,-1.52154
3.50000,76.50000,-1.42113
4.50000,76.50000,-1.17883
5.50000,76.50000,-1.00551
6.50000,76.50000,-0.97930
7.50000,76.50000,-1.01688
8.50000,76.50000,-1.23640
9.50000,76.50000,-1.02294
10.50000,76.50000,-0.97376
11.50000,76.50000,-0.99616
12.50000,76.50000,-0.91414
13.50000,76.50000,-0.76488
14.50000,76.50000,-0.96458
15.50000,76.50000,-0.80065
16.50000,76.50000,-0.86062
17.50000,76.50000,-0.88594
18.50000,76.50000,-0.66221
19.50000,76.50000,-0.35112
20.50000,76.50000,-0.18979
21.50000,76.50000,0.00939
22.50000,76.50000,0.25742
23.50000,76.50000,0.42544
24.50000,76.50000,0.91588
25.50000,76.50000,0.71427
26.50000,76.50000,0.61746
27.50000,76.50000,0.99720
28.50000,76.50000,1.28341
29.50000,76.50000,1.11131
30.50000,76.50000,0.95138
31.50000,76.50000,1.35570
32.50000,76.50000,1.58214
33.50000,76.50000,1.48639
34.50000,76.50000,1.42497
35.50000,76.50000,1.43643
36.50000,76.50000,1.46515
37.50000,76.50000,1.40541
38.50000,76.50000,1.32624
39.50000,76.50000,1.26433
40.50000,76.50000,1.24902
41.50000,76.50000,1.21930
42.50000,76.50000,1.19904
43.50000,76.50000,1.40651
44.50000,76.50000,1.30241
45.50000,76.50000,1.29647
46.50000,76.50000,1.08517
47.50000,76.50000,1.05562
48.50000,76.50000,1.25525
49.50000,76.50000,1.16162
50.50000,76.50000,1.19765
51.50000,76.50000,1.10297
52.50000,76.50000,0.72273
53.50000,76.50000,0.52558
54.50000,76.50000,0.26250
55.50000,76.50000,0.25560
56.50000,76.50000,0.27527
57.50000,76.50000,0.31522
58.50000,76.50000,0.32429
59.50000,76.50000,-0.14343
60.50000,76.50000,0.07869
61.50000,76.50000,0.09928
62.50000,76.50000,0.23578
63.50000,76.50000,0.02333
64.50000,76.50000,-0.48968
65.50000,76.50000,-0.48026
66.50000,76.50000,-0.40083
67.50000,76.50000,0.02454
68.50000,76.50000,0.08174
69.50000,76.50000,0.14690
70.50000,76.50000,0.08015
71.50000,76.50000,0.16488
72.50000,76.50000,0.28079
73.50000,76.50000,0.11983
74.50000,76.50000,-0.22524
75.50000,76.50000,-0.30255
76.50000,76.50000,-0.68156
77.50000,76.50000,-0.73289
78.50000,76.50000,-0.76679
79.50000,76.50000,-0.63535
80.50000,76.50000,-0.54271
81.50000,76.50000,-0.56632
82.50000,76.50000,-0.46506
83.50000,76.50000,-0.64554
84.50000,76.50000,-0.52146
85.50000,76.50000,-0.58667
86.50000,76.50000,-0.61205
87.50000,76.50000,-0.38283
88.50000,76.50000,0.05101
89.50000,76.50000,0.06581
90.50000,76.50000,-0.06263
91.50000,76.50000,-0.22868
92.50000,76.50000,0.07670
93.50000,76.50000,0.17555
94.50000,76.50000,0.05943
95.50000,76.50000,0.25111
96.50000,76.50000,-0.01259
97.50000,76.50000,0.14184
98.50000,76.50000,0.26166
99.50000,76.50000,0.43403
0.50000,77.50000,-1.19134
1.50000,77.50000,-1.29875
2.50000,77.50000,-1.07048
3.50000,77.50000,-1.02186
4.50000,77.50000,-1.07292
5.50000,77.50000,-1.21364
6.50000,77.50000,-1.10947
7.50000,77.50000,-0.57456
8.50000,77.50000,-1.14217
9.50000,77.50000,-0.99035
10.50000,77.50000,-0.95186
11.50000,77.50000,-0.99823
12.50000,77.50000,-1.00938
13.50000,77.50000,-1.30255
14.50000,77.50000,-1.33843
15.50000,77.50000,-1.19382
16.50000,77.50000,-1.12502
17.50000,77.50000,-0.83648
18.50000,77.50000,-0.74551
19.50000,77.50000,-0.54646
20.50000,77.50000,-0.49358
21.50000,77.50000,-0.15263
22.50000,77.50000,-0.36083
23.50000,77.50000,-0.15102
24.50000,77.50000,0.16168
25.50000,77.50000,0.48815
26.50000,77.50000,0.57596
27.50000,77.50000,0.51687
28.50000,77.50000,0.70200
29.50000,77.50000,0.87688
30.50000,77.50000,1.02330
31.50000,77.50000,1.24527
32.50000,77.50000,1.25151
33.50000,77.50000,1.08230
34.50000,77.50000,1.08730
35.50000,77.50000,1.05897
36.50000,77.50000,0.88317
37.50000,77.50000,1.26130
38.50000,77.50000,1.08594
39.50000,77.50000,0.91455
40.50000,77.50000,0.78746
41.50000,77.50000,0.96590
42.50000,77.50000,1.37611
43.50000,77.50000,1.53013
44.50000,77.50000,1.04177
45.50000,77.50000,1.19782
46.50000,77.50000,1.23209
47.50000,77.50000,1.28822
48.50000,77.50000,1.27334
49.50000,77.50000,1.16920
50.50000,77.50000,1.12625
51.50000,77.50000,0.92719
52.50000,77.50000,0.70623
53.50000,77.50000,0.48632
54.50000,77.50000,0.25468
55.50000,77.50000,-0.04586
56.50000,77.50000,0.28363
57.50000,77.50000,0.30695
58.50000,77.50000,0.12663
59.50000,77.50000,-0.11615
60.50000,77.50000,0.13018
61.50000,77.50000,0.06248
62.50000,77.50000,-0.05453
63.50000,77.50000,-0.23952
64.50000,77.50000,-0.29318
65.50000,77.50000,-0.19380
66.50000,77.50000,0.10510
67.50000,77.50000,-0.23084
68.50000,77.50000,-0.07979
69.50000,77.50000,-0.28341
70.50000,77.50000,-0.38621
71.50000,77.50000,-0.45498
72.50000,77.50000,-0.25790
73.50000,77.50000,-0.30711
74.50000,77.50000,-0.77992
75.50000,77.50000,-0.95168
76.50000,77.50000,-0.88691
77.50000,77.50000,-0.83750
78.50000,77.50000,-0.62473
79.50000,77.50000,-0.64963
80.50000,77.50000,-0.59529
81.50000,77.50000,-0.40469
82.50000,77.50000,-0.20011
83.50000,77.50000,-0.36394
84.50000,77.50000,-0.53302
85.50000,77.50000,-0.62082
86.50000,77.50000,-0.49112
87.50000,77.50000,-0.71667
88.50000,77.50000,-0.22496
89.50000,77.50000,-0.15881
90.50000,77.50000,-0.09606
91.50000,77.50000,-0.11597
92.50000,77.50000,0.18940
93.50000,77.50000,-0.05543
94.50000,77.50000,0.14849
95.50000,77.50000,-0.04146
96.50000,77.50000,0.20750
97.50000,77.50000,0.19088
98.50000,77.50000,0.08472
99.50000,77.50000,-0.01933
0.50000,78.50000,-1.09748
1.50000,78.50000,-1.11352
2.50000,78.50000,-1.57931
3.50000,78.50000,-1.29678
4.50000,78.50000,-1.25194
5.50000,78.50000,-0.96089
6.50000,78.50000,-0.66291
7.50000,78.50000,-0.61819
8.50000,78.50000,-0.60982
9.50000,78.50000,-0.84736
10.50000,78.50000,-0.77849
11.50000,78.50000,-0.84164
12.50000,78.50000,-0.94280
13.50000,78.50000,-0.79990
14.50000,78.50000,-0.81984
15.50000,78.50000,-0.95767
16.50000,78.50000,-1.02937
17.50000,78.50000,-0.77279
18.50000,78.50000,-0.84350
19.50000,78.50000,-0.73286
20.50000,78.50000,-0.65281
21.50000,78.50000,-0.21755
22.50000,78.50000,-0.19901
23.50000,78.50000,-0.43164
24.50000,78.50000,-0.20130
25.50000,78.50000,-0.13045
26.50000,78.50000,0.08701
27.50000,78.50000,0.53794
28.50000,78.50000,0.78425
29.50000,78.50000,0.71236
30.50000,78.50000,1.02419
31.50000,78.50000,1.12595
32.50000,78.50000,1.00255
33.50000,78.50000,0.71602
34.50000,78.50000,0.63227
35.50000,78.50000,1.15404
36.50000,78.50000,0.77959
37.50000,78.50000,0.95798
38.50000,78.50000,1.01444
39.50000,78.50000,0.81091
40.50000,78.50000,0.89015
41.50000,78.50000,0.93989
42.50000,78.50000,1.27126
43.50000,78.50000,1.34127
44.50000,78.50000,1.23793
45.50000,78.50000,1.21573
46.50000,78.50000,1.13075
47.50000,78.50000,1.26436
48.50000,78.50000,1.15391
49.50000,78.50000,1.27868
50.50000,78.50000,0.68998
51.50000,78.50000,0.75391
52.50000,78.50000,0.74495
53.50000,78.50000,0.75961
54.50000,78.50000,0.22833
55.50000,78.50000,0.11498
56.50000,78.50000,0.25532
57.50000,78.50000,0.01257
58.50000,78.50000,0.02716
59.50000,78.50000,0.26129
60.50000,78.50000,0.07836
61.50000,78.50000,-0.09147
62.50000,78.50000,-0.14586
63.50000,78.50000,-0.20008
64.50000,78.50000,-0.22463
65.50000,78.50000,-0.26569
66.50000,78.50000,-0.05665
67.50000,78.50000,-0.05138
68.50000,78.50000,-0.09830
69.50000,78.50000,-0.36397
70.50000,78.50000,-0.58295
71.50000,78.50000,-0.27358
72.50000,78.50000,-0.33314
73.50000,78.50000,-0.26913
74.50000,78.50000,-0.60347
75.50000,78.50000,-1.17021
76.50000,78.50000,-1.11498
77.50000,78.50000,-1.08707
78.50000,78.50000,-0.82776
79.50000,78.50000,-0.88663
80.50000,78.50000,-0.71731
81.50000,78.50000,-0.55875
82.50000,78.50000,-0.61168
83.50000,78.50000,-0.51571
84.50000,78.50000,-0.91735
85.50000,78.50000,-1.06607
86.50000,78.50000,-1.07529
87.50000,78.50000,-0.75228
88.50000,78.50000,-0.43074
89.50000,78.50000,-0.12825
90.50000,78.50000,0.01466
91.50000,78.50000,-0.05944
92.50000,78.50000,-0.15685
93.50000,78.50000,0.05124
94.50000,78.50000,0.10665
95.50000,78.50000,-0.06903
96.50000,78.50000,-0.16498
97.50000,78.50000,-0.26895
98.50000,78.50000,-0.29006
99.50000,78.50000,-0.26384
0.50000,79.50000,-1.34172
1.50000,79.50000,-1.30876
2.50000,79.50000,-1.35375
3.50000,79.50000,-1.21136
4.50000,79.50000,-1.01904
5.50000,79.50000,-0.84438
6.50000,79.50000,-0.89936
7.50000,79.50000,-0.52653
8.50000,79.50000,-0.65258
9.50000,79.50000,-0.55851
10.50000,79.50000,-0.67361
11.50000,79.50000,-0.32338
12.50000,79.50000,-0.34497
13.50000,79.50000,-0.47440
14.50000,79.50000,-0.49334
15.50000,79.50000,-0.73953
16.50000,79.50000,-0.44601
17.50000,79.50000,-0.47503
18.50000,79.50000,-0.59844
19.50000,79.50000,-0.28269
20.50000,79.50000,-0.47102
21.50000,79.50000,-0.62342
22.50000,79.50000,-0.26523
23.50000,79.50000,-0.33274
24.50000,79.50000,-0.19399
25.50000,79.50000,-0.02302
26.50000,79.50000,0.08015
27.50000,79.50000,0.08665
28.50000,79.50000,0.35046
29.50000,79.50000,0.70224
30.50000,79.50000,0.78790
31.50000,79.50000,0.85275
32.50000,79.50000,0.80304
33.50000,79.50000,0.48739
34.50000,79.50000,0.75522
35.50000,79.50000,0.62104
36.50000,79.50000,0.58230
37.50000,79.50000,0.65320
38.50000,79.50000,0.87244
39.50000,79.50000,0.86415
40.50000,79.50000,0.95576
41.50000,79.50000,1.25489
42.50000,79.50000,1.16147
43.50000,79.50000,1.66309
44.50000,79.50000,1.76177
45.50000,79.50000,1.62748
46.50000,79.50000,1.26259
47.50000,79.50000,1.49894
48.50000,79.50000,1.35058
49.50000,79.50000,1.24639
50.50000,79.50000,1.14119
51.50000,79.50000,0.60160
52.50000,79.50000,0.48774
53.50000,79.50000,0.34223
54.50000,79.50000,0.44166
55.50000,79.50000,0.21696
56.50000,79.50000,-0.26174
57.50000,79.50000,-0.06639
58.50000,79.50000,-0.08167
59.50000,79.50000,0.07775
60.50000,79.50000,0.17417
61.50000,79.50000,-0.09998
62.50000,79.50000,-0.18411
63.50000,79.50000,-0.27330
64.50000,79.50000,-0.50473
65.50000,79.50000,-0.32468
66.50000,79.50000,-0.17511
67.50000,79.50000,-0.44435
68.50000,79.50000,-0.26970
69.50000,79.50000,-0.56980
70.50000,79.50000,-0.34332
71.50000,79.50000,-0.33890
72.50000,79.50000,-0.14770
73.50000,79.50000,-0.23014
74.50000,79.50000,-0.49715
75.50000,79.50000,-0.49711
76.50000,79.50000,-0.78733
77.50000,79.50000,-0.49346
78.50000,79.50000,-0.92642
79.50000,79.50000,-1.00235
80.50000,79.50000,-0.88728
81.50000,79.50000,-0.55515
82.50000,79.50000,-0.60354
83.50000,79.50000,-0.77155
84.50000,79.50000,-0.86269
85.50000,79.50000,-1.00947
86.50000,79.50000,-1.15233
87.50000,79.50000,-1.20545
88.50000,79.50000,-0.82665
89.50000,79.50000,-1.19729
90.50000,79.50000,-0.89691
91.50000,79.50000,-0.70560
92.50000,79.50000,-0.08604
93.50000,79.50000,-0.04945
94.50000,79.50000,-0.18429
95.50000,79.50000,0.11429
96.50000,79.50000,0.13068
97.50000,79.50000,0.14960
98.50000,79.50000,-0.02269
99.50000,79.50000,-0.00514
0.50000,80.50000,-1.17832
1.50000,80.50000,-1.39652
2.50000,80.50000,-1.19701
3.50000,80.50000,-1.04339
4.50000,80.50000,-0.62229
5.50000,80.50000,-0.63656
6.50000,80.50000,-0.43733
7.50000,80.50000,-0.60823
8.50000,80.50000,-0.72379
9.50000,80.50000,-0.62840
10.50000,80.50000,-0.65079
11.50000,80.50000,-0.55128
12.50000,80.50000,-0.41874
13.50000,80.50000,-0.50132
14.50000,80.50000,-0.35714
15.50000,80.50000,-0.32519
16.50000,80.50000,-0.16985
17.50000,80.50000,-0.27973
18.50000,80.50000,-0.25223
19.50000,80.50000,-0.17067
20.50000,80.50000,-0.19855
21.50000,80.50000,-0.24266
22.50000,80.50000,-0.34599
23.50000,80.50000,-0.27966
24.50000,80.50000,-0.25361
25.50000,80.50000,-0.26292
26.50000,80.50000,0.09856
27.50000,80.50000,0.21645
28.50000,80.50000,0.65029
29.50000,80.50000,0.62722
30.50000,80.50000,0.81760
31.50000,80.50000,0.85421
32.50000,80.50000,0.90951
33.50000,80.50000,0.66316
34.50000,80.50000,0.85408
35.50000,80.50000,1.01310
36.50000,80.50000,1.11722
37.50000,80.50000,0.99865
38.50000,80.50000,1.32492
39.50000,80.50000,1.37026
40.50000,80.50000,1.64233
41.50000,80.50000,1.68130
42.50000,80.50000,1.73083
43.50000,80.50000,1.63330
44.50000,80.50000,1.67332
45.50000,80.50000,1.14791
46.50000,80.50000,1.29943
47.50000,80.50000,1.31688
48.50000,80.50000,1.23523
49.50000,80.50000,1.13101
50.50000,80.50000,0.87889
51.50000,80.50000,0.96505
52.50000,80.50000,0.65374
53.50000,80.50000,0.29737
54.50000,80.50000,0.30965
55.50000,80.50000,0.17831
56.50000,80.50000,0.07297
57.50000,80.50000,-0.07196
58.50000,80.50000,-0.08555
59.50000,80.50000,0.13952
60.50000,80.50000,0.00290
61.50000,80.50000,-0.16885
62.50000,80.50000,-0.49842
63.50000,80.50000,-0.72121
64.50000,80.50000,-0.55104
65.50000,80.50000,-0.21639
66.50000,80.50000,-0.56586
67.50000,80.50000,-0.55543
68.50000,80.50000,-0.30105
69.50000,80.50000,-0.30493
70.50000,80.50000,-0.29574
71.50000,80.50000,-0.23257
72.50000,80.50000,-0.31861
73.50000,80.50000,-0.46150
74.50000,80.50000,-0.33101
75.50000,80.50000,-0.27755
76.50000,80.50000,-0.39120
77.50000,80.50000,-0.56036
78.50000,80.50000,-0.57294
79.50000,80.50000,-0.38670
80.50000,80.50000,-0.28795
81.50000,80.50000,-0.66500
82.50000,80.50000,-0.06716
83.50000,80.50000,-0.33504
84.50000,80.50000,-0.73197
85.50000,80.50000,-0.86794
86.50000,80.50000,-1.07510
87.50000,80.50000,-1.03647
88.50000,80.50000,-0.93247
89.50000,80.50000,-1.14141
90.50000,80.50000,-1.04705
91.50000,80.50000,-0.83258
92.50000,80.50000,-0.57704
93.50000,80.50000,-0.04901
94.50000,80.50000,-0.35836
95.50000,80.50000,-0.38387
96.50000,80.50000,-0.27956
97.50000,80.50000,-0.34088
98.50000,80.50000,0.01489
99.50000,80.50000,0.12881
0.50000,81.50000,-1.14593
1.50000,81.50000,-1.39871
2.50000,81.50000,-0.89665
3.50000,81.50000,-1.04778
4.50000,81.50000,-0.64623
5.50000,81.50000,-0.42533
6.50000,81.50000,-0.64324
7.50000,81.50000,-0.46869
8.50000,81.50000,-0.68726
9.50000,81.50000,-0.73800
10.50000,81.50000,-0.69284
11.50000,81.50000,-0.40577
12.50000,81.50000,-0.62636
13.50000,81.50000,-0.47646
14.50000,81.50000,-0.26287
15.50000,81.50000,0.07673
16.50000,81.50000,0.12201
17.50000,81.50000,-0.25316
18.50000,81.50000,-0.25014
19.50000,81.50000,-0.22215
20.50000,81.50000,0.16026
21.50000,81.50000,0.34184
22.50000,81.50000,0.13630
23.50000,81.50000,0.04443
24.50000,81.50000,-0.09371
25.50000,81.50000,0.30469
26.50000,81.50000,0.23811
27.50000,81.50000,0.35085
28.50000,81.50000,0.36143
29.50000,81.50000,0.49470
30.50000,81.50000,0.48007
31.50000,81.50000,0.92366
32.50000,81.50000,1.03573
33.50000,81.50000,1.16172
34.50000,81.50000,1.12736
35.50000,81.50000,1.22110
36.50000,81.50000,1.50109
37.50000,81.50000,1.43687
38.50000,81.50000,1.40603
39.50000,81.50000,1.51075
40.50000,81.50000,1.37808
41.50000,81.50000,1.76092
42.50000,81.50000,1.61006
43.50000,81.50000,1.59230
44.50000,81.50000,1.45499
45.50000,81.50000,1.01232
46.50000,81.50000,1.03218
47.50000,81.50000,1.19759
48.50000,81.50000,1.05957
49.50000,81.50000,1.18293
50.50000,81.50000,1.25478
51.50000,81.50000,1.22429
52.50000,81.50000,1.09005
53.50000,81.50000,0.82608
54.50000,81.50000,0.69962
55.50000,81.50000,0.54643
56.50000,81.50000,0.43936
57.50000,81.50000,0.29813
58.50000,81.50000,0.10493
59.50000,81.50000,0.09686
60.50000,81.50000,-0.08008
61.50000,81.50000,-0.41381
62.50000,81.50000,-0.54073
63.50000,81.50000,-0.51531
64.50000,81.50000,-0.30471
65.50000,81.50000,-0.50505
66.50000,81.50000,-0.74563
67.50000,81.50000,-0.70196
68.50000,81.50000,-0.77455
69.50000,81.50000,-0.35986
70.50000,81.50000,-0.31948
71.50000,81.50000,-0.65851
72.50000,81.50000,-0.36824
73.50000,81.50000,-0.14588
74.50000,81.50000,-0.19789
75.50000,81.50000,-0.58370
76.50000,81.50000,-0.38367
77.50000,81.50000,-0.41639
78.50000,81.50000,-0.57554
79.50000,81.50000,-0.68515
80.50000,81.50000,-0.30575
81.50000,81.50000,-0.28006
82.50000,81.50000,-0.26801
83.50000,81.50000,-0.18565
