X,Y,Z,Primary,Secondary
58.50000,74.50000,0.50000,-0.25082,0.16501
59.50000,74.50000,0.50000,0.00678,0.52013
60.50000,74.50000,0.50000,-0.24852,0.29011
61.50000,74.50000,0.50000,0.01493,0.32231
62.50000,74.50000,0.50000,-0.22254,0.49244
63.50000,74.50000,0.50000,-0.55026,0.26750
64.50000,74.50000,0.50000,-0.43681,0.23561
65.50000,74.50000,0.50000,-0.54476,0.25644
66.50000,74.50000,0.50000,-0.85168,-0.03901
67.50000,74.50000,0.50000,-0.57040,0.24865
68.50000,74.50000,0.50000,-0.83997,0.33463
69.50000,74.50000,0.50000,-0.43648,0.43057
70.50000,74.50000,0.50000,-0.14603,0.51161
71.50000,74.50000,0.50000,-0.07047,0.76555
72.50000,74.50000,0.50000,-0.46491,0.41441
73.50000,74.50000,0.50000,-0.66078,0.12854
74.50000,74.50000,0.50000,-0.69715,0.07247
75.50000,74.50000,0.50000,-0.43933,-0.01857
76.50000,74.50000,0.50000,0.03392,0.32241
77.50000,74.50000,0.50000,-0.50655,-0.03306
78.50000,74.50000,0.50000,-0.97188,-0.21233
79.50000,74.50000,0.50000,-1.50605,-0.25851
80.50000,74.50000,0.50000,-2.15092,-0.81079
81.50000,74.50000,0.50000,-2.02430,-0.51904
82.50000,74.50000,0.50000,-1.82123,-0.45777
83.50000,74.50000,0.50000,-2.20566,-0.64523
84.50000,74.50000,0.50000,-1.86010,-0.40174
85.50000,74.50000,0.50000,-1.74213,-0.28934
86.50000,74.50000,0.50000,-1.38363,-0.16529
87.50000,74.50000,0.50000,-1.39671,-0.22961
88.50000,74.50000,0.50000,-1.08011,-0.06405
89.50000,74.50000,0.50000,-1.20175,0.12284
90.50000,74.50000,0.50000,-1.03108,0.13389
91.50000,74.50000,0.50000,-0.62184,0.36368
92.50000,74.50000,0.50000,-1.23115,0.01233
93.50000,74.50000,0.50000,-1.35126,-0.03804
94.50000,74.50000,0.50000,-1.21393,0.06714
95.50000,74.50000,0.50000,-0.73435,0.21983
96.50000,74.50000,0.50000,-0.78667,0.00269
97.50000,74.50000,0.50000,-0.71845,0.06883
98.50000,74.50000,0.50000,-0.83900,-0.11442
99.50000,74.50000,0.50000,-0.96832,-0.17922
0.50000,75.50000,0.50000,-2.42096,-1.77810
1.50000,75.50000,0.50000,-2.11895,-1.49521
2.50000,75.50000,0.50000,-2.45200,-1.69847
3.50000,75.50000,0.50000,-2.91086,-1.78644
4.50000,75.50000,0.50000,-2.46865,-1.37152
5.50000,75.50000,0.50000,-2.37395,-1.47554
6.50000,75.50000,0.50000,-2.27136,-1.37470
7.50000,75.50000,0.50000,-1.93371,-1.14923
8.50000,75.50000,0.50000,-1.69851,-1.07124
9.50000,75.50000,0.50000,-1.80635,-0.96055
10.50000,75.50000,0.50000,-1.32458,-0.77080
11.50000,75.50000,0.50000,-1.37577,-0.75703
12.50000,75.50000,0.50000,-1.09695,-0.56068
13.50000,75.50000,0.50000,-1.26704,-0.73714
14.50000,75.50000,0.50000,-1.44251,-0.49642
15.50000,75.50000,0.50000,-1.10820,-0.44064
16.50000,75.50000,0.50000,-1.09856,-0.44889
17.50000,75.50000,0.50000,-1.06167,-0.29933
18.50000,75.50000,0.50000,-0.86501,-0.05837
19.50000,75.50000,0.50000,-0.93833,-0.10776
20.50000,75.50000,0.50000,-0.75581,-0.25685
21.50000,75.50000,0.50000,-0.71464,-0.08845
22.50000,75.50000,0.50000,-0.14072,0.16319
23.50000,75.50000,0.50000,0.15310,0.52572
24.50000,75.50000,0.50000,-0.08021,0.52802
25.50000,75.50000,0.50000,-0.29730,0.69121
26.50000,75.50000,0.50000,-0.11513,0.82135
27.50000,75.50000,0.50000,0.21904,1.11717
28.50000,75.50000,0.50000,0.23137,1.37406
29.50000,75.50000,0.50000,0.65644,1.76731
30.50000,75.50000,0.50000,0.74767,1.81791
31.50000,75.50000,0.50000,0.89612,1.68537
32.50000,75.50000,0.50000,1.32576,1.84963
33.50000,75.50000,0.50000,1.30455,1.71741
34.50000,75.50000,0.50000,0.94994,1.60460
35.50000,75.50000,0.50000,1.15347,1.47547
36.50000,75.50000,0.50000,1.08437,1.37445
37.50000,75.50000,0.50000,0.80358,1.39158
38.50000,75.50000,0.50000,0.57784,1.31623
39.50000,75.50000,0.50000,0.68800,1.44268
40.50000,75.50000,0.50000,0.60961,1.46691
41.50000,75.50000,0.50000,0.83183,1.52905
42.50000,75.50000,0.50000,1.15762,1.27774
43.50000,75.50000,0.50000,1.05387,1.09727
44.50000,75.50000,0.50000,1.02485,0.83019
45.50000,75.50000,0.50000,0.81217,1.01690
46.50000,75.50000,0.50000,1.17715,1.15584
47.50000,75.50000,0.50000,1.66338,1.38197
48.50000,75.50000,0.50000,1.24267,1.25244
49.50000,75.50000,0.50000,1.18035,1.22880
50.50000,75.50000,0.50000,1.11075,1.14356
51.50000,75.50000,0.50000,0.73406,1.02007
52.50000,75.50000,0.50000,0.29624,0.79550
53.50000,75.50000,0.50000,0.25384,0.83676
54.50000,75.50000,0.50000,0.21688,0.52931
55.50000,75.50000,0.50000,-0.21985,0.36588
56.50000,75.50000,0.50000,-0.40630,0.17420
57.50000,75.50000,0.50000,-0.25581,0.34175
58.50000,75.50000,0.50000,0.25208,0.69631
59.50000,75.50000,0.50000,-0.38236,0.21213
60.50000,75.50000,0.50000,-0.56928,0.26690
61.50000,75.50000,0.50000,-0.54899,0.16320
62.50000,75.50000,0.50000,-0.05262,0.03701
63.50000,75.50000,0.50000,-0.43720,-0.07111
64.50000,75.50000,0.50000,-0.16586,0.15947
65.50000,75.50000,0.50000,-0.36035,0.13993
66.50000,75.50000,0.50000,-0.83060,-0.23097
67.50000,75.50000,0.50000,-0.79722,0.24112
68.50000,75.50000,0.50000,-1.07103,0.42013
69.50000,75.50000,0.50000,-0.84856,0.32656
70.50000,75.50000,0.50000,-1.07077,0.47196
71.50000,75.50000,0.50000,-0.42230,0.66409
72.50000,75.50000,0.50000,-0.65390,0.32041
73.50000,75.50000,0.50000,-0.61527,0.41379
74.50000,75.50000,0.50000,-0.59070,0.32702
75.50000,75.50000,0.50000,-0.62494,0.37094
76.50000,75.50000,0.50000,-0.63369,0.02548
77.50000,75.50000,0.50000,-1.06171,-0.37193
78.50000,75.50000,0.50000,-1.23995,-0.58573
79.50000,75.50000,0.50000,-1.29486,-0.45764
80.50000,75.50000,0.50000,-1.38275,-0.45289
81.50000,75.50000,0.50000,-1.89840,-0.55240
82.50000,75.50000,0.50000,-1.92562,-0.71291
83.50000,75.50000,0.50000,-2.21532,-1.01141
84.50000,75.50000,0.50000,-2.04683,-0.70180
85.50000,75.50000,0.50000,-1.63272,-0.48955
86.50000,75.50000,0.50000,-1.92209,-0.64009
87.50000,75.50000,0.50000,-1.98123,-0.50718
88.50000,75.50000,0.50000,-1.79719,-0.46335
89.50000,75.50000,0.50000,-1.78588,-0.38783
90.50000,75.50000,0.50000,-1.27987,0.12244
91.50000,75.50000,0.50000,-1.40636,0.00682
92.50000,75.50000,0.50000,-1.06515,0.31821
93.50000,75.50000,0.50000,-0.98682,0.13301
94.50000,75.50000,0.50000,-0.65296,0.09830
95.50000,75.50000,0.50000,-0.78254,-0.01316
96.50000,75.50000,0.50000,-0.91101,0.02973
97.50000,75.50000,0.50000,-0.75177,0.12363
98.50000,75.50000,0.50000,-0.56071,0.34919
99.50000,75.50000,0.50000,-0.30296,0.27722
0.50000,76.50000,0.50000,-2.17732,-1.30780
1.50000,76.50000,0.50000,-2.52017,-1.60428
2.50000,76.50000,0.50000,-2.56355,-1.52154
3.50000,76.50000,0.50000,-2.65551,-1.42113
4.50000,76.50000,0.50000,-2.47277,-1.17883
5.50000,76.50000,0.50000,-2.27416,-1.00551
6.50000,76.50000,0.50000,-2.41521,-0.97930
7.50000,76.50000,0.50000,-2.17993,-1.01688
8.50000,76.50000,0.50000,-2.19978,-1.23640
9.50000,76.50000,0.50000,-1.75232,-1.02294
10.50000,76.50000,0.50000,-1.66589,-0.97376
11.50000,76.50000,0.50000,-1.80127,-0.99616
12.50000,76.50000,0.50000,-2.03021,-0.91414
13.50000,76.50000,0.50000,-1.66742,-0.76488
14.50000,76.50000,0.50000,-1.77197,-0.96458
15.50000,76.50000,0.50000,-1.76024,-0.80065
16.50000,76.50000,0.50000,-1.43007,-0.86062
17.50000,76.50000,0.50000,-1.28940,-0.88594
18.50000,76.50000,0.50000,-1.28049,-0.66221
19.50000,76.50000,0.50000,-1.04855,-0.35112
20.50000,76.50000,0.50000,-0.85193,-0.18979
21.50000,76.50000,0.50000,-0.85297,0.00939
22.50000,76.50000,0.50000,-0.36793,0.25742
23.50000,76.50000,0.50000,-0.68690,0.42544
24.50000,76.50000,0.50000,-0.18721,0.91588
25.50000,76.50000,0.50000,-0.20214,0.71427
26.50000,76.50000,0.50000,-0.32527,0.61746
27.50000,76.50000,0.50000,0.29793,0.99720
28.50000,76.50000,0.50000,0.39664,1.28341
29.50000,76.50000,0.50000,0.27467,1.11131
30.50000,76.50000,0.50000,0.56683,0.95138
31.50000,76.50000,0.50000,0.63112,1.35570
32.50000,76.50000,0.50000,0.66568,1.58214
33.50000,76.50000,0.50000,1.06576,1.48639
34.50000,76.50000,0.50000,0.72684,1.42497
35.50000,76.50000,0.50000,1.29170,1.43643
36.50000,76.50000,0.50000,1.25285,1.46515
37.50000,76.50000,0.50000,0.83464,1.40541
38.50000,76.50000,0.50000,0.93824,1.32624
39.50000,76.50000,0.50000,1.09399,1.26433
40.50000,76.50000,0.50000,0.64411,1.24902
41.50000,76.50000,0.50000,0.84191,1.21930
42.50000,76.50000,0.50000,0.96513,1.19904
43.50000,76.50000,0.50000,1.35129,1.40651
44.50000,76.50000,0.50000,1.07814,1.30241
45.50000,76.50000,0.50000,1.02836,1.29647
46.50000,76.50000,0.50000,0.79762,1.08517
47.50000,76.50000,0.50000,0.54280,1.05562
48.50000,76.50000,0.50000,0.86454,1.25525
49.50000,76.50000,0.50000,0.69181,1.16162
50.50000,76.50000,0.50000,0.86269,1.19765
51.50000,76.50000,0.50000,0.59372,1.10297
52.50000,76.50000,0.50000,0.09702,0.72273
53.50000,76.50000,0.50000,-0.08244,0.52558
54.50000,76.50000,0.50000,-0.36709,0.26250
55.50000,76.50000,0.50000,-0.10504,0.25560
56.50000,76.50000,0.50000,-0.33874,0.27527
57.50000,76.50000,0.50000,-0.17478,0.31522
58.50000,76.50000,0.50000,-0.30716,0.32429
59.50000,76.50000,0.50000,-0.80562,-0.14343
60.50000,76.50000,0.50000,-0.58150,0.07869
61.50000,76.50000,0.50000,-0.20425,0.09928
62.50000,76.50000,0.50000,0.02141,0.23578
63.50000,76.50000,0.50000,-0.28255,0.02333
64.50000,76.50000,0.50000,-1.13582,-0.48968
65.50000,76.50000,0.50000,-1.43339,-0.48026
66.50000,76.50000,0.50000,-1.05521,-0.40083
67.50000,76.50000,0.50000,-0.89604,0.02454
68.50000,76.50000,0.50000,-0.88737,0.08174
69.50000,76.50000,0.50000,-1.28737,0.14690
70.50000,76.50000,0.50000,-1.39023,0.08015
71.50000,76.50000,0.50000,-1.15678,0.16488
72.50000,76.50000,0.50000,-1.13678,0.28079
73.50000,76.50000,0.50000,-1.42791,0.11983
74.50000,76.50000,0.50000,-1.60765,-0.22524
75.50000,76.50000,0.50000,-1.52141,-0.30255
76.50000,76.50000,0.50000,-1.71756,-0.68156
77.50000,76.50000,0.50000,-1.51897,-0.73289
78.50000,76.50000,0.50000,-1.89216,-0.76679
79.50000,76.50000,0.50000,-1.52711,-0.63535
80.50000,76.50000,0.50000,-1.35526,-0.54271
81.50000,76.50000,0.50000,-1.77726,-0.56632
82.50000,76.50000,0.50000,-1.43244,-0.46506
83.50000,76.50000,0.50000,-1.72306,-0.64554
84.50000,76.50000,0.50000,-1.72686,-0.52146
85.50000,76.50000,0.50000,-1.59827,-0.58667
86.50000,76.50000,0.50000,-1.90606,-0.61205
87.50000,76.50000,0.50000,-1.76308,-0.38283
88.50000,76.50000,0.50000,-1.28426,0.05101
89.50000,76.50000,0.50000,-1.33166,0.06581
90.50000,76.50000,0.50000,-1.53364,-0.06263
91.50000,76.50000,0.50000,-1.52093,-0.22868
92.50000,76.50000,0.50000,-0.98904,0.07670
93.50000,76.50000,0.50000,-1.27726,0.17555
94.50000,76.50000,0.50000,-0.80785,0.05943
95.50000,76.50000,0.50000,-0.27416,0.25111
96.50000,76.50000,0.50000,-0.55556,-0.01259
97.50000,76.50000,0.50000,-0.53395,0.14184
98.50000,76.50000,0.50000,-0.47120,0.26166
99.50000,76.50000,0.50000,-0.19291,0.43403
0.50000,77.50000,0.50000,-2.21031,-1.19134
1.50000,77.50000,0.50000,-2.35827,-1.29875
2.50000,77.50000,0.50000,-2.64871,-1.07048
3.50000,77.50000,0.50000,-2.73274,-1.02186
4.50000,77.50000,0.50000,-2.66296,-1.07292
5.50000,77.50000,0.50000,-2.97672,-1.21364
6.50000,77.50000,0.50000,-2.53476,-1.10947
7.50000,77.50000,0.50000,-1.85774,-0.57456
8.50000,77.50000,0.50000,-2.20740,-1.14217
9.50000,77.50000,0.50000,-1.97750,-0.99035
10.50000,77.50000,0.50000,-2.09100,-0.95186
11.50000,77.50000,0.50000,-1.87337,-0.99823
12.50000,77.50000,0.50000,-1.76591,-1.00938
13.50000,77.50000,0.50000,-2.29218,-1.30255
14.50000,77.50000,0.50000,-2.11661,-1.33843
15.50000,77.50000,0.50000,-1.87285,-1.19382
16.50000,77.50000,0.50000,-1.54452,-1.12502
17.50000,77.50000,0.50000,-1.23578,-0.83648
18.50000,77.50000,0.50000,-1.43561,-0.74551
19.50000,77.50000,0.50000,-1.50944,-0.54646
20.50000,77.50000,0.50000,-1.42667,-0.49358
21.50000,77.50000,0.50000,-1.20131,-0.15263
22.50000,77.50000,0.50000,-1.30453,-0.36083
23.50000,77.50000,0.50000,-1.18316,-0.15102
24.50000,77.50000,0.50000,-1.20818,0.16168
25.50000,77.50000,0.50000,-0.85462,0.48815
26.50000,77.50000,0.50000,-0.15994,0.57596
27.50000,77.50000,0.50000,-0.08082,0.51687
28.50000,77.50000,0.50000,0.33565,0.70200
29.50000,77.50000,0.50000,0.54054,0.87688
30.50000,77.50000,0.50000,0.77486,1.02330
31.50000,77.50000,0.50000,1.10501,1.24527
32.50000,77.50000,0.50000,0.95380,1.25151
33.50000,77.50000,0.50000,0.82029,1.08230
34.50000,77.50000,0.50000,0.71865,1.08730
35.50000,77.50000,0.50000,0.43210,1.05897
36.50000,77.50000,0.50000,0.40266,0.88317
37.50000,77.50000,0.50000,0.87091,1.26130
38.50000,77.50000,0.50000,1.03769,1.08594
39.50000,77.50000,0.50000,0.86759,0.91455
40.50000,77.50000,0.50000,0.74389,0.78746
41.50000,77.50000,0.50000,1.29315,0.96590
42.50000,77.50000,0.50000,1.64201,1.37611
43.50000,77.50000,0.50000,1.61487,1.53013
44.50000,77.50000,0.50000,1.15983,1.04177
45.50000,77.50000,0.50000,1.19230,1.19782
46.50000,77.50000,0.50000,1.43144,1.23209
47.50000,77.50000,0.50000,1.21140,1.28822
48.50000,77.50000,0.50000,0.72081,1.27334
49.50000,77.50000,0.50000,0.68174,1.16920
50.50000,77.50000,0.50000,0.23168,1.12625
51.50000,77.50000,0.50000,0.05884,0.92719
52.50000,77.50000,0.50000,-0.40018,0.70623
53.50000,77.50000,0.50000,-0.48924,0.48632
54.50000,77.50000,0.50000,-0.56250,0.25468
55.50000,77.50000,0.50000,-0.57829,-0.04586
56.50000,77.50000,0.50000,-0.24846,0.28363
57.50000,77.50000,0.50000,-0.24662,0.30695
58.50000,77.50000,0.50000,-0.40063,0.12663
59.50000,77.50000,0.50000,-0.23410,-0.11615
60.50000,77.50000,0.50000,-0.36142,0.13018
61.50000,77.50000,0.50000,-0.48578,0.06248
62.50000,77.50000,0.50000,-0.87599,-0.05453
63.50000,77.50000,0.50000,-1.33231,-0.23952
64.50000,77.50000,0.50000,-1.08686,-0.29318
65.50000,77.50000,0.50000,-1.45241,-0.19380
66.50000,77.50000,0.50000,-1.01466,0.10510
67.50000,77.50000,0.50000,-1.14861,-0.23084
68.50000,77.50000,0.50000,-1.12822,-0.07979
69.50000,77.50000,0.50000,-1.57680,-0.28341
70.50000,77.50000,0.50000,-1.46432,-0.38621
71.50000,77.50000,0.50000,-1.62574,-0.45498
72.50000,77.50000,0.50000,-1.39662,-0.25790
73.50000,77.50000,0.50000,-1.59756,-0.30711
74.50000,77.50000,0.50000,-1.96481,-0.77992
75.50000,77.50000,0.50000,-1.66079,-0.95168
76.50000,77.50000,0.50000,-1.66888,-0.88691
77.50000,77.50000,0.50000,-1.67194,-0.83750
78.50000,77.50000,0.50000,-1.55829,-0.62473
79.50000,77.50000,0.50000,-1.62905,-0.64963
80.50000,77.50000,0.50000,-1.20360,-0.59529
81.50000,77.50000,0.50000,-1.29238,-0.40469
82.50000,77.50000,0.50000,-1.37394,-0.20011
83.50000,77.50000,0.50000,-1.33210,-0.36394
84.50000,77.50000,0.50000,-1.64987,-0.53302
85.50000,77.50000,0.50000,-1.70058,-0.62082
86.50000,77.50000,0.50000,-1.37711,-0.49112
87.50000,77.50000,0.50000,-1.63984,-0.71667
88.50000,77.50000,0.50000,-1.28035,-0.22496
89.50000,77.50000,0.50000,-1.26778,-0.15881
90.50000,77.50000,0.50000,-1.12076,-0.09606
91.50000,77.50000,0.50000,-1.23968,-0.11597
92.50000,77.50000,0.50000,-0.76816,0.18940
93.50000,77.50000,0.50000,-0.79397,-0.05543
94.50000,77.50000,0.50000,-0.42603,0.14849
95.50000,77.50000,0.50000,-0.59751,-0.04146
96.50000,77.50000,0.50000,-0.43846,0.20750
97.50000,77.50000,0.50000,-0.36461,0.19088
98.50000,77.50000,0.50000,-0.57693,0.08472
99.50000,77.50000,0.50000,-0.88367,-0.01933
0.50000,78.50000,0.50000,-2.39050,-1.09748
1.50000,78.50000,0.50000,-2.58632,-1.11352
2.50000,78.50000,0.50000,-2.77312,-1.57931
3.50000,78.50000,0.50000,-2.40558,-1.29678
4.50000,78.50000,0.50000,-2.76893,-1.25194
5.50000,78.50000,0.50000,-2.81828,-0.96089
6.50000,78.50000,0.50000,-2.34882,-0.66291
7.50000,78.50000,0.50000,-2.14101,-0.61819
8.50000,78.50000,0.50000,-1.91327,-0.60982
9.50000,78.50000,0.50000,-2.20182,-0.84736
10.50000,78.50000,0.50000,-2.32123,-0.77849
11.50000,78.50000,0.50000,-2.14414,-0.84164
12.50000,78.50000,0.50000,-1.95899,-0.94280
13.50000,78.50000,0.50000,-1.81541,-0.79990
14.50000,78.50000,0.50000,-2.00101,-0.81984
15.50000,78.50000,0.50000,-1.88883,-0.95767
16.50000,78.50000,0.50000,-1.86272,-1.02937
17.50000,78.50000,0.50000,-1.59055,-0.77279
18.50000,78.50000,0.50000,-1.46270,-0.84350
19.50000,78.50000,0.50000,-1.40001,-0.73286
20.50000,78.50000,0.50000,-1.12444,-0.65281
21.50000,78.50000,0.50000,-0.81507,-0.21755
22.50000,78.50000,0.50000,-1.12925,-0.19901
23.50000,78.50000,0.50000,-1.67679,-0.43164
24.50000,78.50000,0.50000,-1.30759,-0.20130
25.50000,78.50000,0.50000,-0.96406,-0.13045
26.50000,78.50000,0.50000,-0.51778,0.08701
27.50000,78.50000,0.50000,-0.02598,0.53794
28.50000,78.50000,0.50000,0.18342,0.78425
29.50000,78.50000,0.50000,0.21452,0.71236
30.50000,78.50000,0.50000,0.46048,1.02419
31.50000,78.50000,0.50000,0.89370,1.12595
32.50000,78.50000,0.50000,0.81867,1.00255
33.50000,78.50000,0.50000,0.58588,0.71602
34.50000,78.50000,0.50000,0.59575,0.63227
35.50000,78.50000,0.50000,0.82930,1.15404
36.50000,78.50000,0.50000,0.60727,0.77959
37.50000,78.50000,0.50000,0.39509,0.95798
38.50000,78.50000,0.50000,0.70232,1.01444
39.50000,78.50000,0.50000,0.91229,0.81091
40.50000,78.50000,0.50000,1.06011,0.89015
41.50000,78.50000,0.50000,1.22018,0.93989
42.50000,78.50000,0.50000,1.89938,1.27126
43.50000,78.50000,0.50000,1.75254,1.34127
44.50000,78.50000,0.50000,1.50338,1.23793
45.50000,78.50000,0.50000,1.18321,1.21573
46.50000,78.50000,0.50000,1.32439,1.13075
47.50000,78.50000,0.50000,1.30134,1.26436
48.50000,78.50000,0.50000,1.28021,1.15391
49.50000,78.50000,0.50000,0.96079,1.27868
50.50000,78.50000,0.50000,0.01601,0.68998
51.50000,78.50000,0.50000,-0.27376,0.75391
52.50000,78.50000,0.50000,-0.19794,0.74495
53.50000,78.50000,0.50000,-0.51441,0.75961
54.50000,78.50000,0.50000,-1.05020,0.22833
55.50000,78.50000,0.50000,-0.93719,0.11498
56.50000,78.50000,0.50000,-0.41691,0.25532
57.50000,78.50000,0.50000,-0.37346,0.01257
58.50000,78.50000,0.50000,-0.48994,0.02716
59.50000,78.50000,0.50000,-0.77792,0.26129
60.50000,78.50000,0.50000,-0.58785,0.07836
61.50000,78.50000,0.50000,-0.60147,-0.09147
62.50000,78.50000,0.50000,-1.05090,-0.14586
63.50000,78.50000,0.50000,-1.01144,-0.20008
64.50000,78.50000,0.50000,-1.10166,-0.22463
65.50000,78.50000,0.50000,-1.14749,-0.26569
66.50000,78.50000,0.50000,-1.35330,-0.05665
67.50000,78.50000,0.50000,-1.35011,-0.05138
68.50000,78.50000,0.50000,-1.39758,-0.09830
69.50000,78.50000,0.50000,-1.74544,-0.36397
70.50000,78.50000,0.50000,-1.94600,-0.58295
71.50000,78.50000,0.50000,-1.50821,-0.27358
72.50000,78.50000,0.50000,-1.46942,-0.33314
73.50000,78.50000,0.50000,-1.68906,-0.26913
74.50000,78.50000,0.50000,-1.70153,-0.60347
75.50000,78.50000,0.50000,-2.37850,-1.17021
76.50000,78.50000,0.50000,-2.62185,-1.11498
77.50000,78.50000,0.50000,-2.59905,-1.08707
78.50000,78.50000,0.50000,-1.94967,-0.82776
79.50000,78.50000,0.50000,-1.76406,-0.88663
80.50000,78.50000,0.50000,-1.67037,-0.71731
81.50000,78.50000,0.50000,-1.41585,-0.55875
82.50000,78.50000,0.50000,-1.67338,-0.61168
83.50000,78.50000,0.50000,-1.27955,-0.51571
84.50000,78.50000,0.50000,-1.65666,-0.91735
85.50000,78.50000,0.50000,-1.62784,-1.06607
86.50000,78.50000,0.50000,-1.68403,-1.07529
87.50000,78.50000,0.50000,-1.73148,-0.75228
88.50000,78.50000,0.50000,-1.12622,-0.43074
89.50000,78.50000,0.50000,-0.95549,-0.12825
90.50000,78.50000,0.50000,-0.94277,0.01466
91.50000,78.50000,0.50000,-0.86175,-0.05944
92.50000,78.50000,0.50000,-0.52720,-0.15685
93.50000,78.50000,0.50000,-0.57126,0.05124
94.50000,78.50000,0.50000,-0.48302,0.10665
95.50000,78.50000,0.50000,-0.39346,-0.06903
96.50000,78.50000,0.50000,-0.55481,-0.16498
97.50000,78.50000,0.50000,-0.70318,-0.26895
98.50000,78.50000,0.50000,-0.62304,-0.29006
99.50000,78.50000,0.50000,-0.62645,-0.26384
0.50000,79.50000,0.50000,-3.30775,-1.34172
1.50000,79.50000,0.50000,-3.06191,-1.30876
2.50000,79.50000,0.50000,-2.84929,-1.35375
3.50000,79.50000,0.50000,-2.72585,-1.21136
4.50000,79.50000,0.50000,-2.55872,-1.01904
5.50000,79.50000,0.50000,-2.41735,-0.84438
6.50000,79.50000,0.50000,-2.32293,-0.89936
7.50000,79.50000,0.50000,-2.10106,-0.52653
8.50000,79.50000,0.50000,-2.14918,-0.65258
9.50000,79.50000,0.50000,-1.92016,-0.55851
10.50000,79.50000,0.50000,-2.17993,-0.67361
11.50000,79.50000,0.50000,-1.92978,-0.32338
12.50000,79.50000,0.50000,-1.53527,-0.34497
13.50000,79.50000,0.50000,-1.73359,-0.47440
14.50000,79.50000,0.50000,-1.59686,-0.49334
15.50000,79.50000,0.50000,-1.76809,-0.73953
16.50000,79.50000,0.50000,-1.43197,-0.44601
17.50000,79.50000,0.50000,-1.36462,-0.47503
18.50000,79.50000,0.50000,-1.11190,-0.59844
19.50000,79.50000,0.50000,-0.57278,-0.28269
20.50000,79.50000,0.50000,-1.04639,-0.47102
21.50000,79.50000,0.50000,-1.19017,-0.62342
22.50000,79.50000,0.50000,-1.06941,-0.26523
23.50000,79.50000,0.50000,-1.02709,-0.33274
24.50000,79.50000,0.50000,-1.14043,-0.19399
25.50000,79.50000,0.50000,-1.21654,-0.02302
26.50000,79.50000,0.50000,-0.85783,0.08015
27.50000,79.50000,0.50000,-1.04986,0.08665
28.50000,79.50000,0.50000,-0.70787,0.35046
29.50000,79.50000,0.50000,-0.20883,0.70224
30.50000,79.50000,0.50000,-0.05509,0.78790
31.50000,79.50000,0.50000,0.04454,0.85275
32.50000,79.50000,0.50000,0.25989,0.80304
33.50000,79.50000,0.50000,0.32727,0.48739
34.50000,79.50000,0.50000,0.30362,0.75522
35.50000,79.50000,0.50000,0.48452,0.62104
36.50000,79.50000,0.50000,0.67626,0.58230
37.50000,79.50000,0.50000,0.64286,0.65320
38.50000,79.50000,0.50000,0.82213,0.87244
39.50000,79.50000,0.50000,0.79645,0.86415
40.50000,79.50000,0.50000,1.10106,0.95576
41.50000,79.50000,0.50000,1.65477,1.25489
42.50000,79.50000,0.50000,1.75217,1.16147
43.50000,79.50000,0.50000,1.99913,1.66309
44.50000,79.50000,0.50000,2.27356,1.76177
45.50000,79.50000,0.50000,1.94463,1.62748
46.50000,79.50000,0.50000,1.50106,1.26259
47.50000,79.50000,0.50000,1.08744,1.49894
48.50000,79.50000,0.50000,0.84824,1.35058
49.50000,79.50000,0.50000,0.46468,1.24639
50.50000,79.50000,0.50000,0.12724,1.14119
51.50000,79.50000,0.50000,-0.21737,0.60160
52.50000,79.50000,0.50000,-0.61711,0.48774
53.50000,79.50000,0.50000,-0.88302,0.34223
54.50000,79.50000,0.50000,-0.85298,0.44166
55.50000,79.50000,0.50000,-0.89325,0.21696
56.50000,79.50000,0.50000,-1.13911,-0.26174
57.50000,79.50000,0.50000,-0.82883,-0.06639
58.50000,79.50000,0.50000,-0.85071,-0.08167
59.50000,79.50000,0.50000,-0.53034,0.07775
60.50000,79.50000,0.50000,-0.23833,0.17417
61.50000,79.50000,0.50000,-0.76914,-0.09998
62.50000,79.50000,0.50000,-1.03691,-0.18411
63.50000,79.50000,0.50000,-1.20767,-0.27330
64.50000,79.50000,0.50000,-1.73392,-0.50473
65.50000,79.50000,0.50000,-1.61248,-0.32468
66.50000,79.50000,0.50000,-1.72340,-0.17511
67.50000,79.50000,0.50000,-1.91835,-0.44435
68.50000,79.50000,0.50000,-1.78387,-0.26970
69.50000,79.50000,0.50000,-2.18458,-0.56980
70.50000,79.50000,0.50000,-1.87118,-0.34332
71.50000,79.50000,0.50000,-2.01725,-0.33890
72.50000,79.50000,0.50000,-1.57337,-0.14770
73.50000,79.50000,0.50000,-1.42391,-0.23014
74.50000,79.50000,0.50000,-1.70720,-0.49715
75.50000,79.50000,0.50000,-1.64370,-0.49711
76.50000,79.50000,0.50000,-2.32929,-0.78733
77.50000,79.50000,0.50000,-2.12347,-0.49346
78.50000,79.50000,0.50000,-2.20691,-0.92642
79.50000,79.50000,0.50000,-2.23513,-1.00235
80.50000,79.50000,0.50000,-1.92995,-0.88728
81.50000,79.50000,0.50000,-1.74800,-0.55515
82.50000,79.50000,0.50000,-1.74181,-0.60354
83.50000,79.50000,0.50000,-2.09232,-0.77155
84.50000,79.50000,0.50000,-1.64967,-0.86269
85.50000,79.50000,0.50000,-1.53002,-1.00947
86.50000,79.50000,0.50000,-1.85551,-1.15233
87.50000,79.50000,0.50000,-1.43702,-1.20545
88.50000,79.50000,0.50000,-1.54583,-0.82665
89.50000,79.50000,0.50000,-1.62764,-1.19729
